t_right_s,t_left_s,gait_speed_right,gait_speed_left,stride_length_right,stride_length_left,mtc_right,mtc_left,segmento_right,segmento_left,Asimetria_Velocidad_pct,Asimetria_Zancada_pct,Asimetria_MTC_pct,Gait_Speed_ms
0.54,0.56,0.6180736694508431,0.7017678671309355,0.33375978150345526,0.4140430416072519,0.004800935269022327,0.004820275277797489,0,0,-12.682461547141447,-21.471772403809517,-0.4020285946565067,0.6599207682908893
1.08,1.15,0.3241537060874341,0.3026094642088218,0.18152607540896312,0.16946129995694023,-0.047586496232000924,-0.058952548259549334,0,0,6.874763195938543,6.874763195938542,-21.33687622559796,0.313381585148128
1.64,1.71,0.23539805632500171,0.2392923605301186,0.08474330027700061,0.08853817339614388,0.001300825664937129,0.001603974365871762,0,0,-1.640776416308172,-4.380010209633167,-20.872259551044962,0.23734520842756016
2.0,2.08,0.12471111059017441,0.16933751857363374,0.02120088880032965,0.02878737815751774,-0.015725594723668565,-0.013434795750301605,0,0,-30.353080108119755,-30.353080108119762,15.711716723490563,0.14702431458190407
2.17,2.25,0.025090095074963157,0.08086646251118533,0.009032434226986736,0.030729255754250426,0.001736055046844688,0.0014270683933366108,0,0,-105.28157710460334,-109.13430257869841,19.536806536413092,0.05297827879307424
2.53,2.63,0.08986402287213738,0.09988280424138524,0.017074164345706102,0.018977732805863196,-0.0004121471635998887,-5.163051850978805e-05,0,0,-10.560156943497953,-10.56015694349796,155.46959631612617,0.09487341355676131
2.72,2.63,0.5137689228147629,0.09988280424138524,0.27229752909182436,0.018977732805863196,-0.016234107715233786,-5.163051850978805e-05,0,0,134.89283915451534,173.93842143377182,198.73188386626992,0.30682586352807406
3.25,3.37,0.2268812737372715,0.1584314039340016,0.07940844580804501,0.05545099137690056,-0.0003297708308449658,-0.000341074280044297,0,0,35.52951863248447,35.52951863248446,-3.36991326786224,0.19265633883563654
3.6,3.72,0.07070162618027684,0.14954286145295848,0.013433308974252598,0.02841314367606211,-0.01193329508225712,-0.01551883055344934,0,0,-71.59428698526423,-71.59428698526423,-26.122097201308023,0.11012224381661766
3.79,3.72,0.5443252859156866,0.14954286145295848,0.2939356543944708,0.02841314367606211,0.011219009557032245,-0.01551883055344934,0,0,113.79177037016639,164.74236126068,-1243.6722427636587,0.34693407368432255
4.33,4.46,0.4028587923848002,0.9544380576784413,0.21754374788779213,0.5153965511463583,0.018495457592888318,0.03167196079971549,0,0,-81.27614313227663,-81.27614313227662,-52.53012265335058,0.6786484250316207
4.87,5.0,0.45383047864608494,0.37738251435592335,0.23599184889596417,0.20756038289575784,-0.025791793763797144,-0.03722229240321639,0,0,18.394314076843816,12.81989536400612,-36.279185606607605,0.4156064965010041
5.39,5.55,0.68436706418786,1.394417185488539,0.3832455559452016,0.8087619675833526,-0.08757798085828837,-0.057734336310135956,0,0,-68.31397932817814,-71.3949204579761,41.075175359790215,1.0393921248381994
5.95,6.13,0.3143926922504467,0.2739306085514649,0.10374958844264741,0.09587571299301272,0.00028021257890076126,0.0001643357553422634,0,0,13.755050545790088,7.888654787752412,52.132384549730695,0.29416165040095577
