timestamp,prob_fft,pred_fft,prob_smoothed,pred_final_smoothed
2026-02-09 22:31:36.973,0.0017743177013471723,0,0.03869871096103452,0
2026-02-09 22:31:37.080,0.0009648067643865943,0,0.030329429724952207,0
2026-02-09 22:31:37.186,0.0007970417500473559,0,0.01162938256165944,0
2026-02-09 22:31:37.293,0.0008278884924948215,0,0.004781246971106157,0
2026-02-09 22:31:37.400,0.0011889877496287227,0,0.0038930917566176505,0
2026-02-09 22:31:37.506,0.003638475202023983,0,0.004638742416864261,0
2026-02-09 22:31:37.613,0.00421011121943593,0,0.006284467532532289,0
2026-02-09 22:31:37.720,0.012179598212242126,0,0.016229729627957566,0
2026-02-09 22:31:37.826,0.0073126815259456635,0,0.021245629142504184,0
2026-02-09 22:31:37.933,0.01349351555109024,0,0.027248263673391192,0
2026-02-09 22:31:38.040,0.018231568858027458,0,0.03165983161889017,0
2026-02-09 22:31:38.146,0.10041742771863937,0,0.03403622233308852,0
2026-02-09 22:31:38.253,0.050956036895513535,0,0.03735866975039244,0
2026-02-09 22:31:38.360,0.0608542338013649,0,0.04095845241099596,0
2026-02-09 22:31:38.466,0.045304667204618454,0,0.04286312852054834,0
2026-02-09 22:31:38.573,0.027402382344007492,0,0.04321912545710802,0
2026-02-09 22:31:38.680,0.03743458539247513,0,0.04320012722164392,0
2026-02-09 22:31:38.786,0.04817742481827736,0,0.03421055302023888,0
2026-02-09 22:31:38.893,0.026359442621469498,0,0.03016997827216983,0
2026-02-09 22:31:39.000,0.01705348491668701,0,0.02531333239749074,0
2026-02-09 22:31:39.106,0.018041586503386497,0,0.021717786230146884,0
2026-02-09 22:31:39.213,0.01052168570458889,0,0.019884710758924486,0
2026-02-09 22:31:39.320,0.010550289414823055,0,0.019544842466712,0
2026-02-09 22:31:39.426,0.012287775054574013,0,0.016641548089683055,0
2026-02-09 22:31:39.533,0.009349205531179905,0,0.01744877826422453,0
2026-02-09 22:31:39.640,0.009071627631783485,0,0.022231578640639783,0
2026-02-09 22:31:39.746,0.034035902470350266,0,0.02821778431534767,0
2026-02-09 22:31:39.853,0.019144481047987938,0,0.03568072412163019,0
2026-02-09 22:31:39.960,0.03443174436688423,0,0.03863983629271388,0
2026-02-09 22:31:40.066,0.06488148868083954,0,0.03998404694721103,0
2026-02-09 22:31:40.173,0.0779036432504654,0,0.04046202590689063,0
2026-02-09 22:31:40.280,0.08515108376741409,0,0.043078936729580165,0
2026-02-09 22:31:40.386,0.04014141112565994,0,0.045706525538116695,0
2026-02-09 22:31:40.493,0.02572988159954548,0,0.059053548704832794,0
2026-02-09 22:31:40.600,0.01412899512797594,0,0.07098184293136,0
2026-02-09 22:31:40.706,0.03524073585867882,0,0.1040253690443933,0
2026-02-09 22:31:40.813,0.06031179055571556,0,0.1718313611112535,0
2026-02-09 22:31:40.920,0.15261471271514893,0,0.2543213038705289,0
2026-02-09 22:31:41.026,0.15371468663215637,0,0.3386306426487863,0
2026-02-09 22:31:41.133,0.3953167498111725,0,0.42719440208747983,0
2026-02-09 22:31:41.240,0.7559635639190674,1,0.49911213740706445,0
2026-02-09 22:31:41.346,0.9100505113601685,1,0.5486263807862997,1
2026-02-09 22:31:41.453,0.8832347989082336,1,0.5794741779565811,1
2026-02-09 22:31:41.560,0.9113674759864807,1,0.5867882788181304,1
2026-02-09 22:31:41.666,0.733306348323822,1,0.574649216979742,1
2026-02-09 22:31:41.773,0.5303831696510315,1,0.5363789971917867,1
2026-02-09 22:31:41.880,0.36878976225852966,0,0.461165007785894,0
2026-02-09 22:31:41.986,0.2257557213306427,0,0.3704802407417446,0
2026-02-09 22:31:42.093,0.03232406824827194,0,0.28263859255239365,0
2026-02-09 22:31:42.200,0.012614551931619644,0,0.19241967536509036,0
2026-02-09 22:31:42.306,0.003823669860139489,0,0.1197625613771379,0
2026-02-09 22:31:42.413,0.003202840918675065,0,0.0677738843485713,0
2026-02-09 22:31:42.520,0.004818317014724016,0,0.03135692593641579,0
2026-02-09 22:31:42.626,0.009178304113447666,0,0.010528945410624147,0
2026-02-09 22:31:42.733,0.006735208444297314,0,0.009710354031994939,0
2026-02-09 22:31:42.840,0.010496399365365505,0,0.01018969235010445,0
2026-02-09 22:31:42.946,0.004620178136974573,0,0.011772967712022363,0
2026-02-09 22:31:43.053,0.01747591607272625,0,0.01266919756308198,0
2026-02-09 22:31:43.160,0.024138154461979866,0,0.013323062239214778,0
2026-02-09 22:31:43.266,0.017407935112714767,0,0.013124354975298047,0
2026-02-09 22:31:43.373,0.01965642347931862,0,0.013482572743669152,0
2026-02-09 22:31:43.480,0.012165139429271221,0,0.013139187591150403,0
2026-02-09 22:31:43.586,0.011356963776051998,0,0.013094021612778306,0
2026-02-09 22:31:43.693,0.007191231474280357,0,0.012166426191106439,0
2026-02-09 22:31:43.800,0.010317386128008366,0,0.010551344463601708,0
2026-02-09 22:31:43.906,0.007062547840178013,0,0.010344679607078433,0
2026-02-09 22:31:44.013,0.004168518353253603,0,0.017471790639683606,0
2026-02-09 22:31:44.120,0.008199961856007576,0,0.019535571010783313,0
2026-02-09 22:31:44.226,0.007987337186932564,0,0.020848861848935484,0
2026-02-09 22:31:44.333,0.015341286547482014,0,0.025875357119366525,0
2026-02-09 22:31:44.440,0.09092753380537033,0,0.028619432682171465,0
2026-02-09 22:31:44.546,0.032802943140268326,0,0.03220125338993966,0
2026-02-09 22:31:44.653,0.0244898721575737,0,0.03464604625478387,0
2026-02-09 22:31:44.760,0.057456184178590775,0,0.03582891458645463,0
2026-02-09 22:31:44.866,0.03775814175605774,0,0.0374419872649014,0
2026-02-09 22:31:44.973,0.04288075491786003,0,0.039249929040670394,0
2026-02-09 22:31:45.080,0.028616447001695633,0,0.034130657091736794,0
2026-02-09 22:31:45.186,0.020028645172715187,0,0.03471588268876076,0
2026-02-09 22:31:45.293,0.02411806397140026,0,0.03860968798398971,0
2026-02-09 22:31:45.400,0.03342070430517197,0,0.04062591753900051,0
2026-02-09 22:31:45.506,0.03973481431603432,0,0.048970145359635356,0
2026-02-09 22:31:45.613,0.038655199110507965,0,0.0884363554418087,0
2026-02-09 22:31:45.720,0.06342792510986328,0,0.10093453712761402,0
2026-02-09 22:31:45.826,0.07761847972869873,0,0.10684612412005663,0
2026-02-09 22:31:45.933,0.12120041996240616,0,0.11436441354453564,0
2026-02-09 22:31:46.040,0.4375428557395935,0,0.11541928984224796,0
2026-02-09 22:31:46.146,0.15359826385974884,0,0.11732166819274426,0
2026-02-09 22:31:46.253,0.07914451509714127,0,0.1238011870533228,0
2026-02-09 22:31:46.360,0.09930095821619034,0,0.1230914380401373,0
2026-02-09 22:31:46.466,0.04396946728229523,0,0.12043376602232456,0
2026-02-09 22:31:46.573,0.05875859782099724,0,0.1134493712335825,0
2026-02-09 22:31:46.680,0.10345038771629333,0,0.07523230537772178,0
2026-02-09 22:31:46.786,0.05633043497800827,0,0.06369969993829727,0
2026-02-09 22:31:46.893,0.05104175955057144,0,0.062222426384687425,0
2026-02-09 22:31:47.000,0.051356472074985504,0,0.05577751472592354,0
2026-02-09 22:31:47.106,0.055372197180986404,0,0.05402640476822853,0
2026-02-09 22:31:47.213,0.03827220946550369,0,0.05253668129444122,0
2026-02-09 22:31:47.320,0.06437177956104279,0,0.04332079645246267,0
2026-02-09 22:31:47.426,0.03485184162855148,0,0.03824283075518906,0
2026-02-09 22:31:47.533,0.026458367705345154,0,0.033738462580367924,0
2026-02-09 22:31:47.640,0.04386136308312416,0,0.0287490286747925,0
2026-02-09 22:31:47.746,0.011291539296507835,0,0.0234857156756334,0
2026-02-09 22:31:47.853,0.00555077800527215,0,0.020017151010688395,0
2026-02-09 22:31:47.960,0.005998077802360058,0,0.013937504345085472,0
2026-02-09 22:31:48.066,0.0014621330192312598,0,0.010868688288610429,0
2026-02-09 22:31:48.173,0.0027390671893954277,0,0.008548328757751734,0
2026-02-09 22:31:48.280,0.003586562816053629,0,0.004544026532676071,0
2026-02-09 22:31:48.386,0.0035753129050135612,0,0.0035496978554874657,0
2026-02-09 22:31:48.493,0.00416368106380105,0,0.0030832789081614463,0
2026-02-09 22:31:48.600,0.0032547723967581987,0,0.0025535972497891636,0
2026-02-09 22:31:48.706,0.0038183408323675394,0,0.0025104551401454954,0
2026-02-09 22:31:48.813,0.0013482525246217847,0,0.0027680229221004994,0
2026-02-09 22:31:48.920,0.000886588532011956,0,0.0025731822883244605,0
2026-02-09 22:31:49.026,0.000701261218637228,0,0.0023440036631654946,0
2026-02-09 22:31:49.133,0.0010307119227945805,0,0.0021779066359158606,0
2026-02-09 22:31:49.240,0.005314745008945465,0,0.0019755235931370406,0
2026-02-09 22:31:49.346,0.00163815647829324,0,0.002387366519542411,0
2026-02-09 22:31:49.453,0.0012835266534239054,0,0.0038181006617378443,0
2026-02-09 22:31:49.560,0.0025027107913047075,0,0.005514558078721166,0
2026-02-09 22:31:49.666,0.0012309419689700007,0,0.006440117955207825,0
2026-02-09 22:31:49.773,0.007936770096421242,0,0.00838965135626495,0
2026-02-09 22:31:49.880,0.01565559394657612,0,0.009722784673795105,0
2026-02-09 22:31:49.986,0.01785116270184517,0,0.00977015596581623,0
2026-02-09 22:31:50.093,0.009956859983503819,0,0.00991047736024484,0
2026-02-09 22:31:50.200,0.020526045933365822,0,0.01011290397727862,0
2026-02-09 22:31:50.306,0.018646078184247017,0,0.010594248282723128,0
2026-02-09 22:31:50.413,0.0021118693985044956,0,0.013145645405165851,0
2026-02-09 22:31:50.520,0.0026867405977100134,0,0.011781805194914341,0
2026-02-09 22:31:50.626,0.004526976961642504,0,0.010306156403385103,0
2026-02-09 22:31:50.733,0.006044385023415089,0,0.01015867672394961,0
2026-02-09 22:31:50.840,0.033450741320848465,0,0.008624100615270436,0
2026-02-09 22:31:50.946,0.002017191844061017,0,0.008912534569390118,0
2026-02-09 22:31:51.053,0.003094674786552787,0,0.01147852826397866,0
2026-02-09 22:31:51.160,0.008482063189148903,0,0.015159536618739367,0
2026-02-09 22:31:51.266,0.005180284846574068,0,0.019160985248163342,0
2026-02-09 22:31:51.373,0.02153041772544384,0,0.022978180600330234,0
2026-02-09 22:31:51.480,0.027771806344389915,0,0.02149364775978029,0
2026-02-09 22:31:51.586,0.03949682414531708,0,0.022905458719469605,0
2026-02-09 22:31:51.693,0.04454146325588226,0,0.029523581312969328,0
2026-02-09 22:31:51.800,0.044216338545084,0,0.03011319418437779,0
2026-02-09 22:31:51.906,0.018605412915349007,0,0.03306032679975033,0
2026-02-09 22:31:52.013,0.01613530144095421,0,0.05551117341965437,0
2026-02-09 22:31:52.120,0.06927590072154999,0,0.05905427113175392,0
2026-02-09 22:31:52.226,0.014378191903233528,0,0.06604390293359756,0
2026-02-09 22:31:52.333,0.034651611000299454,0,0.0664919849485159,0
2026-02-09 22:31:52.440,0.24603888392448425,0,0.06776496060192586,0
2026-02-09 22:31:52.546,0.06320278346538544,0,0.07474536541849375,0
2026-02-09 22:31:52.653,0.10939314216375351,0,0.081385831348598,0
2026-02-09 22:31:52.760,0.049022283405065536,0,0.08068433124572039,0
2026-02-09 22:31:52.866,0.05694609507918358,0,0.08749297112226487,0
2026-02-09 22:31:52.973,0.08840946108102798,0,0.09758645109832287,0
2026-02-09 22:31:53.080,0.08253996074199677,0,0.08143279664218425,0
2026-02-09 22:31:53.186,0.06226089969277382,0,0.0856487911194563,0
2026-02-09 22:31:53.293,0.08246459066867828,0,0.0907328862696886,0
2026-02-09 22:31:53.400,0.13558641076087952,0,0.09576041102409363,0
2026-02-09 22:31:53.506,0.08450233936309814,0,0.12875050939619542,0
2026-02-09 22:31:53.613,0.10536272823810577,0,0.15228628180921078,0
2026-02-09 22:31:53.720,0.16023409366607666,0,0.17231162898242475,0
2026-02-09 22:31:53.826,0.09929753094911575,0,0.20615835562348367,0
2026-02-09 22:31:53.933,0.3868470788002014,0,0.22060121223330498,0
2026-02-09 22:31:54.040,0.32376718521118164,0,0.23508974239230157,0
2026-02-09 22:31:54.146,0.28279343247413635,0,0.24907561764121056,0
2026-02-09 22:31:54.253,0.40072816610336304,0,0.2579702205955982,0
2026-02-09 22:31:54.360,0.22689315676689148,0,0.2611095689237118,0
2026-02-09 22:31:54.466,0.28047171235084534,0,0.2862460270524025,0
2026-02-09 22:31:54.573,0.2243610918521881,0,0.273237507045269,0
2026-02-09 22:31:54.680,0.19430875778198242,0,0.26715823262929916,0
2026-02-09 22:31:54.786,0.19162757694721222,0,0.28389764577150345,0
2026-02-09 22:31:54.893,0.35066211223602295,0,0.2900631591677666,0
2026-02-09 22:31:55.000,0.2567618787288666,0,0.324002231657505,0
2026-02-09 22:31:55.106,0.26297444105148315,0,0.3779463216662407,0
2026-02-09 22:31:55.213,0.4501875638961792,0,0.4272976413369179,0
2026-02-09 22:31:55.320,0.46238330006599426,0,0.46950470358133317,0
2026-02-09 22:31:55.426,0.5662838816642761,1,0.5171668291091919,1
2026-02-09 22:31:55.533,0.8199126124382019,1,0.5488249778747558,1
2026-02-09 22:31:55.640,0.71787428855896,1,0.5954924017190933,1
2026-02-09 22:31:55.746,0.6163793802261353,1,0.616985622048378,1
2026-02-09 22:31:55.853,0.6682488322257996,1,0.6112178295850754,1
2026-02-09 22:31:55.960,0.6672435998916626,1,0.5921610295772552,1
2026-02-09 22:31:56.066,0.7234361171722412,1,0.5580551385879516,1
2026-02-09 22:31:56.173,0.47790664434432983,0,0.4914124831557274,0
2026-02-09 22:31:56.280,0.3925096392631531,0,0.4355214908719063,0
2026-02-09 22:31:56.386,0.27181529998779297,0,0.3957034096121788,0
2026-02-09 22:31:56.493,0.22522497177124023,0,0.34797108471393584,0
2026-02-09 22:31:56.600,0.15348605811595917,0,0.3015902191400528,0
2026-02-09 22:31:56.706,0.1589643657207489,0,0.27391254901885986,0
2026-02-09 22:31:56.813,0.21819856762886047,0,0.23556172847747803,0
2026-02-09 22:31:56.920,0.19092558324337006,0,0.199611971154809,0
2026-02-09 22:31:57.026,0.20343494415283203,0,0.17498972471803426,0
2026-02-09 22:31:57.133,0.4466594159603119,0,0.15348792485892773,0
2026-02-09 22:31:57.240,0.09439843893051147,0,0.13952831802889704,0
2026-02-09 22:31:57.346,0.033012066036462784,0,0.12475651577115059,0
2026-02-09 22:31:57.453,0.025592835620045662,0,0.10404940946027637,0
2026-02-09 22:31:57.560,0.010206973180174828,0,0.08564466936513782,0
2026-02-09 22:31:57.666,0.01388998981565237,0,0.06581303966231644,0
2026-02-09 22:31:57.773,0.01124634314328432,0,0.021750137256458402,0
2026-02-09 22:31:57.880,0.011127504520118237,0,0.01296955654397607,0
2026-02-09 22:31:57.986,0.006878182291984558,0,0.011346395406872035,0
2026-02-09 22:31:58.093,0.005118647124618292,0,0.010849176440387964,0
2026-02-09 22:31:58.200,0.006030391901731491,0,0.012690462823957204,0
2026-02-09 22:31:58.306,0.006592631805688143,0,0.01843980923295021,0
2026-02-09 22:31:58.413,0.01678045466542244,0,0.018557017762213947,0
2026-02-09 22:31:58.520,0.020620645955204964,0,0.017845863476395607,0
2026-02-09 22:31:58.626,0.028619837015867233,0,0.017729120422154666,0
2026-02-09 22:31:58.733,0.07138345390558243,0,0.01748158021364361,0
2026-02-09 22:31:58.840,0.012418428435921669,0,0.017197530437260865,0
2026-02-09 22:31:58.946,0.004015961661934853,0,0.01690484583377838,0
2026-02-09 22:31:59.053,0.005710751749575138,0,0.01569161769002676,0
2026-02-09 22:31:59.160,0.0026432450395077467,0,0.014350651018321513,0
2026-02-09 22:31:59.266,0.003189894137904048,0,0.012868027947843075,0
2026-02-09 22:31:59.373,0.0036657857708632946,0,0.006858870014548301,0
2026-02-09 22:31:59.480,0.004648173227906227,0,0.005976492096669972,0
2026-02-09 22:31:59.586,0.007210979238152504,0,0.0062231713673099875,0
2026-02-09 22:31:59.693,0.01379360631108284,0,0.006199335283599794,0
2026-02-09 22:31:59.800,0.011291874572634697,0,0.006706469831988216,0
2026-02-09 22:31:59.906,0.0035946492571383715,0,0.010299936379306018,0
2026-02-09 22:32:00.013,0.006482754368335009,0,0.010484669380821288,0
2026-02-09 22:32:00.120,0.005472390912473202,0,0.010744948755018413,0
2026-02-09 22:32:00.226,0.007714590523391962,0,0.011087325843982398,0
2026-02-09 22:32:00.333,0.03912455961108208,0,0.010496437805704773,0
2026-02-09 22:32:00.440,0.005513115786015987,0,0.012765271659009158,0
2026-02-09 22:32:00.546,0.0072509669698774815,0,0.015926598710939287,0
2026-02-09 22:32:00.653,0.010634750127792358,0,0.017674954887479544,0
2026-02-09 22:32:00.760,0.00788472592830658,0,0.019199096225202085,0
2026-02-09 22:32:00.866,0.03398021310567856,0,0.019288516929373146,0
2026-02-09 22:32:00.973,0.03520791977643967,0,0.016373989218845964,0
2026-02-09 22:32:01.080,0.023966316133737564,0,0.016496594808995724,0
2026-02-09 22:32:01.186,0.0207138042896986,0,0.0173367319162935,0
2026-02-09 22:32:01.293,0.008608797565102577,0,0.0193941758479923,0
2026-02-09 22:32:01.400,0.00997928250581026,0,0.022900050273165107,0
2026-02-09 22:32:01.506,0.00673917168751359,0,0.03561569615267217,0
2026-02-09 22:32:01.613,0.015652338042855263,0,0.03450263268314302,0
2026-02-09 22:32:01.720,0.03120918944478035,0,0.033909277012571695,0
2026-02-09 22:32:01.826,0.04294347018003464,0,0.032977043418213725,0
2026-02-09 22:32:01.933,0.1611366719007492,0,0.03286316567100585,0
2026-02-09 22:32:02.040,0.024077285081148148,0,0.03330425056628883,0
2026-02-09 22:32:02.146,0.018032759428024292,0,0.033639058284461495,0
2026-02-09 22:32:02.253,0.011391468346118927,0,0.03280256800353527,0
2026-02-09 22:32:02.360,0.007470020093023777,0,0.03027696837671101,0
2026-02-09 22:32:02.466,0.014390131458640099,0,0.027732520038262008,0
2026-02-09 22:32:02.573,0.010087248869240284,0,0.01573651977814734,0
2026-02-09 22:32:02.680,0.007287435233592987,0,0.015458663227036595,0
2026-02-09 22:32:02.786,0.005953193176537752,0,0.016963606374338268,0
2026-02-09 22:32:02.893,0.017498986795544624,0,0.020883689867332578,0
2026-02-09 22:32:03.000,0.04117666929960251,0,0.03356124828569591,0
2026-02-09 22:32:03.106,0.021298719570040703,0,0.0791362480726093,0
2026-02-09 22:32:03.213,0.03308219090104103,0,0.0885688413400203,0
2026-02-09 22:32:03.320,0.05059230327606201,0,0.08922858037985862,0
2026-02-09 22:32:03.426,0.1342456042766571,0,0.08938530110754073,0
2026-02-09 22:32:03.533,0.47014012932777405,0,0.08785007332917302,0
2026-02-09 22:32:03.640,0.10441318154335022,0,0.08546710365917534,0
2026-02-09 22:32:03.746,0.013884825631976128,0,0.08439348058309407,0
2026-02-09 22:32:03.853,0.007520400453358889,0,0.08159544060472398,0
2026-02-09 22:32:03.960,0.0021467090118676424,0,0.07719247352797538,0
2026-02-09 22:32:04.066,0.017346972599625587,0,0.06536200300324709,0
2026-02-09 22:32:04.173,0.010562488809227943,0,0.01870321938768029,0
2026-02-09 22:32:04.280,0.005101791117340326,0,0.008572789351455867,0
2026-02-09 22:32:04.386,0.006562632508575916,0,0.007905991445295513,0
2026-02-09 22:32:04.493,0.015940899029374123,0,0.007466218876652419,0
2026-02-09 22:32:04.600,0.003552293172106147,0,0.008229300985112787,0
2026-02-09 22:32:04.706,0.0031088811811059713,0,0.00697365440428257,0
2026-02-09 22:32:04.813,0.0072168465703725815,0,0.006001963501330465,0
2026-02-09 22:32:04.920,0.0031226747669279575,0,0.006194621219765395,0
2026-02-09 22:32:05.026,0.00977753009647131,0,0.00599288068478927,0
2026-02-09 22:32:05.133,0.004790506791323423,0,0.00511080821743235,0
2026-02-09 22:32:05.240,0.0008455797797068954,0,0.007447573507670313,0
2026-02-09 22:32:05.346,0.007028368301689625,0,0.009229259740095586,0
2026-02-09 22:32:05.453,0.004545227158814669,0,0.010655603173654526,0
2026-02-09 22:32:05.560,0.00712017435580492,0,0.012088216783013195,0
2026-02-09 22:32:05.666,0.02691994607448578,0,0.01162892224965617,0
2026-02-09 22:32:05.773,0.020925743505358696,0,0.011534429981838911,0
2026-02-09 22:32:05.880,0.02148028090596199,0,0.012085566995665431,0
2026-02-09 22:32:05.986,0.01744881086051464,0,0.011706258030608296,0
2026-02-09 22:32:06.093,0.005184584762901068,0,0.011488703661598265,0
2026-02-09 22:32:06.200,0.003845584113150835,0,0.013721229252405464,0
2026-02-09 22:32:06.306,0.006356949917972088,0,0.012633082387037576,0
2026-02-09 22:32:06.413,0.0032352786511182785,0,0.011861948040314018,0
2026-02-09 22:32:06.520,0.0023696834687143564,0,0.011293714609928429,0
2026-02-09 22:32:06.626,0.029445430263876915,0,0.01019981752615422,0
2026-02-09 22:32:06.733,0.016038477420806885,0,0.010349408932961523,0
2026-02-09 22:32:06.840,0.01321440003812313,0,0.010803179698996246,0
2026-02-09 22:32:06.946,0.015797946602106094,0,0.010659585590474308,0
2026-02-09 22:32:07.053,0.006509840022772551,0,0.010817426186986268,0
2026-02-09 22:32:07.160,0.006680498830974102,0,0.011512696649879217,0
2026-02-09 22:32:07.266,0.008383291773498058,0,0.009863920602947473,0
2026-02-09 22:32:07.373,0.004921008832752705,0,0.00938869658857584,0
2026-02-09 22:32:07.480,0.004813684616237879,0,0.009677320346236229,0
2026-02-09 22:32:07.586,0.009322388097643852,0,0.010125215351581573,0
2026-02-09 22:32:07.693,0.012957669794559479,0,0.013643593015149235,0
2026-02-09 22:32:07.800,0.01128623727709055,0,0.029025008669123054,0
2026-02-09 22:32:07.906,0.01610063761472702,0,0.031607786053791644,0
2026-02-09 22:32:08.013,0.02027689665555954,0,0.03309651012532413,0
2026-02-09 22:32:08.120,0.04169361665844917,0,0.03639764757826924,0
2026-02-09 22:32:08.226,0.16049465537071228,0,0.03691441444680095,0
2026-02-09 22:32:08.333,0.034211065620183945,0,0.03807172616943717,0
2026-02-09 22:32:08.440,0.019808249548077583,0,0.03984546381980181,0
2026-02-09 22:32:08.546,0.03782505914568901,0,0.04122958220541477,0
2026-02-09 22:32:08.653,0.014490056782960892,0,0.04153425246477127,0
2026-02-09 22:32:08.760,0.024530787020921707,0,0.040486517176032064,0
2026-02-09 22:32:08.866,0.029023613780736923,0,0.027689066901803016,0
2026-02-09 22:32:08.973,0.029941821470856667,0,0.028689436987042426,0
2026-02-09 22:32:09.080,0.023323599249124527,0,0.034760300256311896,0
2026-02-09 22:32:09.186,0.03121626377105713,0,0.045572531037032606,0
2026-02-09 22:32:09.293,0.03252015262842178,0,0.06297445986419917,0
2026-02-09 22:32:09.400,0.04421476647257805,0,0.09913782086223363,0
2026-02-09 22:32:09.506,0.08051688224077225,0,0.13606161121279,0
2026-02-09 22:32:09.613,0.14594736695289612,0,0.16486931145191192,0
2026-02-09 22:32:09.720,0.18850934505462646,0,0.1923862721771002,0
2026-02-09 22:32:09.826,0.3861643970012665,0,0.2174420740455389,0
2026-02-09 22:32:09.933,0.39826151728630066,0,0.2573351044207811,0
2026-02-09 22:32:10.040,0.3180188238620758,0,0.285571176558733,0
2026-02-09 22:32:10.146,0.2984932065010071,0,0.289156161993742,0
2026-02-09 22:32:10.253,0.28177428245544434,0,0.2862338922917843,0
2026-02-09 22:32:10.360,0.4314504563808441,0,0.28047009333968165,0
2026-02-09 22:32:10.466,0.32657548785209656,0,0.25166780352592466,0
2026-02-09 22:32:10.573,0.11636673659086227,0,0.21861049607396127,0
2026-02-09 22:32:10.680,0.11672466993331909,0,0.20139170214533805,0
2026-02-09 22:32:10.786,0.13087135553359985,0,0.18253666833043097,0
2026-02-09 22:32:10.893,0.09814149886369705,0,0.1691894330084324,0
2026-02-09 22:32:11.000,0.06768844276666641,0,0.17141091004014014,0
2026-02-09 22:32:11.106,0.1458308845758438,0,0.1525878645479679,0
2026-02-09 22:32:11.213,0.10994286835193634,0,0.14642879962921143,0
2026-02-09 22:32:11.320,0.14830192923545837,0,0.13750286176800727,0
2026-02-09 22:32:11.426,0.45366522669792175,0,0.12542249029502273,0
2026-02-09 22:32:11.533,0.13834503293037415,0,0.11732376674190163,0
2026-02-09 22:32:11.640,0.054776087403297424,0,0.112357132229954,0
2026-02-09 22:32:11.746,0.02746529132127762,0,0.09871232332661747,0
2026-02-09 22:32:11.853,0.01006764080375433,0,0.08823160040192306,0
2026-02-09 22:32:11.960,0.017154263332486153,0,0.07384713748469948,0
2026-02-09 22:32:12.066,0.018022097647190094,0,0.028801053180359304,0
2026-02-09 22:32:12.173,0.009382795542478561,0,0.015166199672967196,0
2026-02-09 22:32:12.280,0.005135639104992151,0,0.010272778291255235,0
2026-02-09 22:32:12.386,0.004457300063222647,0,0.008130221394822001,0
2026-02-09 22:32:12.493,0.0032043836545199156,0,0.007645033812150359,0
2026-02-09 22:32:12.600,0.001996497856453061,0,0.00848033963702619,0
