timestamp,prob_trans,pred_trans,prob_smoothed,pred_final_smoothed
2026-02-09 22:31:36.866,0.0008060171967372298,0,0.0008370089810341597,0
2026-02-09 22:31:36.973,0.0007866615778766572,0,0.0008205633668694646,0
2026-02-09 22:31:37.080,0.0007705112220719457,0,0.0008046104514505715,0
2026-02-09 22:31:37.186,0.000766546989325434,0,0.0007905939302872867,0
2026-02-09 22:31:37.293,0.0007645590230822563,0,0.0007822927669622004,0
2026-02-09 22:31:37.400,0.0007647126913070679,0,0.0007792932679876685,0
2026-02-09 22:31:37.506,0.0007688946207053959,0,0.0007801991305314004,0
2026-02-09 22:31:37.613,0.0007744096801616251,0,0.0007843488943763077,0
2026-02-09 22:31:37.720,0.0007891095010563731,0,0.0007914401357993484,0
2026-02-09 22:31:37.826,0.0008015101775527,0,0.000797645520651713,0
2026-02-09 22:31:37.933,0.0008150758221745491,0,0.0008025546558201313,0
2026-02-09 22:31:38.040,0.0008281592163257301,0,0.0008059224404860288,0
2026-02-09 22:31:38.146,0.000841423636302352,0,0.0008073363685980439,0
2026-02-09 22:31:38.253,0.0008286008378490806,0,0.0008068127208389342,0
2026-02-09 22:31:38.360,0.0008136503747664392,0,0.0008045169990509749,0
2026-02-09 22:31:38.466,0.0007983905379660428,0,0.0008012098202016205,0
2026-02-09 22:31:38.573,0.0007830339018255472,0,0.0007966576493345201,0
2026-02-09 22:31:38.680,0.0007691732025705278,0,0.0007908004277851433,0
2026-02-09 22:31:38.786,0.0007661522831767797,0,0.0007842077407985926,0
2026-02-09 22:31:38.893,0.0007684383890591562,0,0.0007796958379913121,0
2026-02-09 22:31:39.000,0.0007695541135035455,0,0.0007775669335387647,0
2026-02-09 22:31:39.106,0.0007695870008319616,0,0.000777899328386411,0
2026-02-09 22:31:39.213,0.0007754967664368451,0,0.0007805590750649572,0
2026-02-09 22:31:39.320,0.0007834818097762764,0,0.000785335642285645,0
2026-02-09 22:31:39.426,0.0007923613302409649,0,0.0007897099829278886,0
2026-02-09 22:31:39.533,0.0008017144864425063,0,0.0007936643902212382,0
2026-02-09 22:31:39.640,0.0008096313686110079,0,0.0007979240501299501,0
2026-02-09 22:31:39.746,0.0008169388747774065,0,0.0008041414665058255,0
2026-02-09 22:31:39.853,0.000809895689599216,0,0.0008154606504831464,0
2026-02-09 22:31:39.960,0.0008079824619926512,0,0.000835669250227511,0
2026-02-09 22:31:40.066,0.0008121507125906646,0,0.0008704110980033875,0
2026-02-09 22:31:40.173,0.0008317611645907164,0,0.0009285198408178985,0
2026-02-09 22:31:40.280,0.000888688606210053,0,0.001025982346618548,0
2026-02-09 22:31:40.386,0.0009855678072199225,0,0.0011623744969256223,0
2026-02-09 22:31:40.493,0.0011397798079997301,0,0.0013570886570960284,0
2026-02-09 22:31:40.600,0.001382801914587617,0,0.0016092768113594503,0
2026-02-09 22:31:40.706,0.0017842564266175032,0,0.0020376131404191257,0
2026-02-09 22:31:40.813,0.0021808603778481483,0,0.003261061548255384,0
2026-02-09 22:31:40.920,0.002757037291303277,0,0.009688681329134852,0
2026-02-09 22:31:41.026,0.00332986400462687,0,0.030615497590042652,0
2026-02-09 22:31:41.133,0.005095514003187418,0,0.07894448237493634,0
2026-02-09 22:31:41.240,0.0130662452429533,0,0.15551178313326092,0
2026-02-09 22:31:41.346,0.06516488641500473,0,0.24786265436559915,0
2026-02-09 22:31:41.453,0.2102537304162979,0,0.34531052196398376,0
2026-02-09 22:31:41.560,0.48442962765693665,0,0.44461136299651116,0
2026-02-09 22:31:41.666,0.7670558094978333,1,0.544168894784525,1
2026-02-09 22:31:41.773,0.92529296875,1,0.6435774525627493,1
2026-02-09 22:31:41.880,0.9766595363616943,1,0.7421963877975941,1
2026-02-09 22:31:41.986,0.9957654476165771,1,0.8356082960963249,1
2026-02-09 22:31:42.093,0.9989051818847656,1,0.9145135432481766,1
2026-02-09 22:31:42.200,0.9991810917854309,1,0.9660021424293518,1
2026-02-09 22:31:42.306,0.9992555975914001,1,0.9892278850078583,1
2026-02-09 22:31:42.413,0.9992839694023132,1,0.9966293752193451,1
2026-02-09 22:31:42.520,0.9993062019348145,1,0.9988946616649628,1
2026-02-09 22:31:42.626,0.999315619468689,1,0.9992492973804474,1
2026-02-09 22:31:42.733,0.999313235282898,1,0.9992898166179657,1
2026-02-09 22:31:42.840,0.9993078708648682,1,0.9993025660514832,1
2026-02-09 22:31:42.946,0.9993124008178711,1,0.9993075907230378,1
2026-02-09 22:31:43.053,0.9993118047714233,1,0.9993093132972717,1
2026-02-09 22:31:43.160,0.9993103742599487,1,0.9993084788322448,1
2026-02-09 22:31:43.266,0.9993085861206055,1,0.9993066549301147,1
2026-02-09 22:31:43.373,0.9993058443069458,1,0.9993047833442688,1
2026-02-09 22:31:43.480,0.9993011951446533,1,0.999301940202713,1
2026-02-09 22:31:43.586,0.9992978572845459,1,0.9992965579032898,1
2026-02-09 22:31:43.693,0.9992973804473877,1,0.9992889165878296,1
2026-02-09 22:31:43.800,0.9992945194244385,1,0.9992802977561951,1
2026-02-09 22:31:43.906,0.9992794394493103,1,0.9992734670639039,1
2026-02-09 22:31:44.013,0.9992585778236389,1,0.9992656350135803,1
2026-02-09 22:31:44.120,0.9992353916168213,1,0.9992591500282287,1
2026-02-09 22:31:44.226,0.9992241859436035,1,0.9992535829544067,1
2026-02-09 22:31:44.333,0.9992402791976929,1,0.999249416589737,1
2026-02-09 22:31:44.440,0.9992275238037109,1,0.9992473125457764,1
2026-02-09 22:31:44.546,0.9992363452911377,1,0.99924795627594,1
2026-02-09 22:31:44.653,0.9992421865463257,1,0.9992509424686432,1
2026-02-09 22:31:44.760,0.9992557168006897,1,0.999256294965744,1
2026-02-09 22:31:44.866,0.9992734789848328,1,0.9992629230022431,1
2026-02-09 22:31:44.973,0.999285876750946,1,0.9992681562900543,1
2026-02-09 22:31:45.080,0.9992884397506714,1,0.9992749989032745,1
2026-02-09 22:31:45.186,0.9992889165878296,1,0.9992803037166595,1
2026-02-09 22:31:45.293,0.9992904663085938,1,0.999284029006958,1
2026-02-09 22:31:45.400,0.9992926120758057,1,0.9992849946022033,1
2026-02-09 22:31:45.506,0.9992959499359131,1,0.9992833018302918,1
2026-02-09 22:31:45.613,0.9992893934249878,1,0.9992790400981904,1
2026-02-09 22:31:45.720,0.9992794394493103,1,0.9992758154869079,1
2026-02-09 22:31:45.826,0.9992653727531433,1,0.9992729604244233,1
2026-02-09 22:31:45.933,0.9992565512657166,1,0.9992696881294251,1
2026-02-09 22:31:46.040,0.9992432594299316,1,0.999263596534729,1
2026-02-09 22:31:46.146,0.9992561936378479,1,0.9992553949356079,1
2026-02-09 22:31:46.253,0.9992603659629822,1,0.9992456495761871,1
2026-02-09 22:31:46.360,0.9992577433586121,1,0.9992312967777253,1
2026-02-09 22:31:46.466,0.9992316961288452,1,0.999213969707489,1
2026-02-09 22:31:46.573,0.9992139339447021,1,0.9991991519927979,1
2026-02-09 22:31:46.680,0.99919193983078,1,0.9991856992244721,1
2026-02-09 22:31:46.786,0.9991359114646912,1,0.9991677641868592,1
2026-02-09 22:31:46.893,0.9990921020507812,1,0.9991487383842468,1
2026-02-09 22:31:47.000,0.9991083741188049,1,0.9991312921047211,1
2026-02-09 22:31:47.106,0.9991087317466736,1,0.9991187691688538,1
2026-02-09 22:31:47.213,0.9990768432617188,1,0.999109023809433,1
2026-02-09 22:31:47.320,0.9990701079368591,1,0.9991078317165375,1
2026-02-09 22:31:47.426,0.9990832805633545,1,0.999112743139267,1
2026-02-09 22:31:47.533,0.9991064667701721,1,0.9991222262382508,1
2026-02-09 22:31:47.640,0.9991164803504944,1,0.9991302251815796,1
2026-02-09 22:31:47.746,0.999180018901825,1,0.9991389870643616,1
2026-02-09 22:31:47.853,0.9991850256919861,1,0.9991515100002288,1
2026-02-09 22:31:47.960,0.9991869330406189,1,0.9991655111312866,1
2026-02-09 22:31:48.066,0.9991883635520935,1,0.9991789817810058,1
2026-02-09 22:31:48.173,0.9991963505744934,1,0.9991916716098785,1
2026-02-09 22:31:48.280,0.9992020726203918,1,0.9992046117782593,1
2026-02-09 22:31:48.386,0.9992101192474365,1,0.9992109119892121,1
2026-02-09 22:31:48.493,0.9992179870605469,1,0.9992159366607666,1
2026-02-09 22:31:48.600,0.9992333650588989,1,0.9992204487323761,1
2026-02-09 22:31:48.706,0.9992458820343018,1,0.9992246508598328,1
2026-02-09 22:31:48.813,0.9992430210113525,1,0.9992281138896942,1
2026-02-09 22:31:48.920,0.9992352724075317,1,0.9992327034473419,1
2026-02-09 22:31:49.026,0.9992320537567139,1,0.9992370367050171,1
2026-02-09 22:31:49.133,0.9992303848266602,1,0.9992408335208893,1
2026-02-09 22:31:49.240,0.9992309808731079,1,0.9992427825927734,1
2026-02-09 22:31:49.346,0.9992479681968689,1,0.9992427825927734,1
2026-02-09 22:31:49.453,0.9992534518241882,1,0.9992410659790039,1
2026-02-09 22:31:49.560,0.9992559552192688,1,0.9992400646209717,1
2026-02-09 22:31:49.666,0.9992528557777405,1,0.9992412090301513,1
2026-02-09 22:31:49.773,0.9992458820343018,1,0.9992451250553132,1
2026-02-09 22:31:49.880,0.9992258548736572,1,0.9992505788803101,1
2026-02-09 22:31:49.986,0.9992252588272095,1,0.9992547929286957,1
2026-02-09 22:31:50.093,0.9992434978485107,1,0.999258154630661,1
2026-02-09 22:31:50.200,0.9992695450782776,1,0.9992601096630096,1
2026-02-09 22:31:50.306,0.9992855191230774,1,0.9992612063884735,1
2026-02-09 22:31:50.413,0.9992901086807251,1,0.9992617845535279,1
2026-02-09 22:31:50.520,0.9992870688438416,1,0.9992651164531707,1
2026-02-09 22:31:50.626,0.9992755055427551,1,0.9992697358131408,1
2026-02-09 22:31:50.733,0.9992638230323792,1,0.9992734611034393,1
2026-02-09 22:31:50.840,0.999251663684845,1,0.9992749512195587,1
2026-02-09 22:31:50.946,0.9992591738700867,1,0.9992745220661163,1
2026-02-09 22:31:51.053,0.9992714524269104,1,0.9992735624313355,1
2026-02-09 22:31:51.160,0.9992807507514954,1,0.9992732405662537,1
2026-02-09 22:31:51.266,0.9992844462394714,1,0.9992745697498322,1
2026-02-09 22:31:51.373,0.9992812275886536,1,0.9992775321006775,1
2026-02-09 22:31:51.480,0.9992805123329163,1,0.9992817223072052,1
2026-02-09 22:31:51.586,0.9992838501930237,1,0.9992852210998535,1
2026-02-09 22:31:51.693,0.99928879737854,1,0.9992877304553985,1
2026-02-09 22:31:51.800,0.9992934465408325,1,0.9992897868156433,1
2026-02-09 22:31:51.906,0.9992935657501221,1,0.9992902219295502,1
2026-02-09 22:31:52.013,0.9992941617965698,1,0.9992903292179107,1
2026-02-09 22:31:52.120,0.9992965459823608,1,0.9992911696434021,1
2026-02-09 22:31:52.226,0.9993013143539429,1,0.9992925822734833,1
2026-02-09 22:31:52.333,0.99928879737854,1,0.9992943108081818,1
2026-02-09 22:31:52.440,0.9992823004722595,1,0.9992962658405304,1
2026-02-09 22:31:52.546,0.9992889165878296,1,0.9992988646030426,1
2026-02-09 22:31:52.653,0.9992979764938354,1,0.9993008196353912,1
2026-02-09 22:31:52.760,0.9993060827255249,1,0.9993024170398712,1
2026-02-09 22:31:52.866,0.9993129968643188,1,0.999303537607193,1
2026-02-09 22:31:52.973,0.9993195533752441,1,0.9993058145046234,1
2026-02-09 22:31:53.080,0.9993137121200562,1,0.9993077993392945,1
2026-02-09 22:31:53.186,0.9993125200271606,1,0.9993082165718079,1
2026-02-09 22:31:53.293,0.9993125200271606,1,0.9993063509464264,1
2026-02-09 22:31:53.400,0.9993115663528442,1,0.9993020415306091,1
2026-02-09 22:31:53.506,0.9993021488189697,1,0.9992953062057495,1
2026-02-09 22:31:53.613,0.9992930889129639,1,0.9992885172367096,1
2026-02-09 22:31:53.720,0.9992793202400208,1,0.9992833375930786,1
2026-02-09 22:31:53.826,0.9992629885673523,1,0.9992789447307586,1
2026-02-09 22:31:53.933,0.9992456436157227,1,0.9992755293846131,1
2026-02-09 22:31:54.040,0.999251663684845,1,0.9992733836174011,1
2026-02-09 22:31:54.146,0.9992619156837463,1,0.9992733120918273,1
2026-02-09 22:31:54.253,0.9992685914039612,1,0.9992742538452148,1
2026-02-09 22:31:54.360,0.9992783665657043,1,0.9992763102054596,1
2026-02-09 22:31:54.466,0.9992901086807251,1,0.9992798089981079,1
2026-02-09 22:31:54.573,0.9993014335632324,1,0.999284815788269,1
2026-02-09 22:31:54.680,0.9993025064468384,1,0.9992880821228027,1
2026-02-09 22:31:54.786,0.9992998838424683,1,0.9992888450622559,1
2026-02-09 22:31:54.893,0.9992979764938354,1,0.9992867529392242,1
2026-02-09 22:31:55.000,0.999295711517334,1,0.9992804527282715,1
2026-02-09 22:31:55.106,0.9992843270301819,1,0.9992695748806,1
2026-02-09 22:31:55.213,0.9992695450782776,1,0.9992579460144043,1
2026-02-09 22:31:55.320,0.999247670173645,1,0.9992459833621978,1
2026-02-09 22:31:55.426,0.9992153644561768,1,0.9992333292961121,1
2026-02-09 22:31:55.533,0.99918133020401,1,0.9992188215255737,1
2026-02-09 22:31:55.640,0.9991851449012756,1,0.999204671382904,1
2026-02-09 22:31:55.746,0.9991828799247742,1,0.9991911590099335,1
2026-02-09 22:31:55.853,0.9991733431816101,1,0.9991803169250488,1
2026-02-09 22:31:55.960,0.9991528987884521,1,0.9991738736629486,1
2026-02-09 22:31:56.066,0.9991542100906372,1,0.9991747081279755,1
2026-02-09 22:31:56.173,0.9991492033004761,1,0.9991813838481903,1
2026-02-09 22:31:56.280,0.9991611242294312,1,0.9991895377635955,1
2026-02-09 22:31:56.386,0.9991832375526428,1,0.9991977155208588,1
2026-02-09 22:31:56.493,0.9992237091064453,1,0.9992066204547883,1
2026-02-09 22:31:56.600,0.9992480874061584,1,0.9992170810699463,1
2026-02-09 22:31:56.706,0.9992666840553284,1,0.9992268979549408,1
2026-02-09 22:31:56.813,0.999264657497406,1,0.9992385506629944,1
2026-02-09 22:31:56.920,0.9992623925209045,1,0.99925097823143,1
2026-02-09 22:31:57.026,0.999257504940033,1,0.9992627263069153,1
2026-02-09 22:31:57.133,0.9992523789405823,1,0.9992718935012818,1
2026-02-09 22:31:57.240,0.999265730381012,1,0.9992799699306488,1
2026-02-09 22:31:57.346,0.9992853999137878,1,0.9992866456508637,1
2026-02-09 22:31:57.453,0.9993007183074951,1,0.9992940366268158,1
2026-02-09 22:31:57.560,0.9993153810501099,1,0.9993023693561554,1
2026-02-09 22:31:57.666,0.9993288516998291,1,0.9993119060993194,1
2026-02-09 22:31:57.773,0.9993334412574768,1,0.999322384595871,1
2026-02-09 22:31:57.880,0.9993385672569275,1,0.9993313014507293,1
2026-02-09 22:31:57.986,0.9993457198143005,1,0.9993379056453705,1
2026-02-09 22:31:58.093,0.9993528723716736,1,0.9993423700332642,1
2026-02-09 22:31:58.200,0.9993571639060974,1,0.9993436217308045,1
2026-02-09 22:31:58.306,0.999354898929596,1,0.9993400812149048,1
2026-02-09 22:31:58.413,0.999351441860199,1,0.9993342399597168,1
2026-02-09 22:31:58.520,0.9993453621864319,1,0.9993264198303222,1
2026-02-09 22:31:58.626,0.9993278980255127,1,0.9993178963661193,1
2026-02-09 22:31:58.733,0.9992934465408325,1,0.9993092656135559,1
2026-02-09 22:31:58.840,0.9992750287055969,1,0.9993007063865662,1
2026-02-09 22:31:58.946,0.9992603659629822,1,0.9992921948432922,1
2026-02-09 22:31:59.053,0.9992604851722717,1,0.9992828011512757,1
2026-02-09 22:31:59.160,0.9992665648460388,1,0.9992733716964721,1
2026-02-09 22:31:59.266,0.9992715716362,1,0.9992684066295624,1
2026-02-09 22:31:59.373,0.9992697834968567,1,0.9992678999900818,1
2026-02-09 22:31:59.480,0.999257504940033,1,0.9992696106433868,1
2026-02-09 22:31:59.586,0.9992510676383972,1,0.9992727279663086,1
2026-02-09 22:31:59.693,0.9992782473564148,1,0.9992752552032471,1
2026-02-09 22:31:59.800,0.9992883801460266,1,0.9992766380310059,1
2026-02-09 22:31:59.906,0.9992921352386475,1,0.9992764353752136,1
2026-02-09 22:32:00.013,0.9992915391921997,1,0.9992770075798034,1
2026-02-09 22:32:00.120,0.9992857575416565,1,0.999279236793518,1
2026-02-09 22:32:00.226,0.9992803931236267,1,0.999282693862915,1
2026-02-09 22:32:00.333,0.9992695450782776,1,0.999284428358078,1
2026-02-09 22:32:00.440,0.9992755055427551,1,0.9992862820625306,1
2026-02-09 22:32:00.546,0.999279797077179,1,0.9992879390716553,1
2026-02-09 22:32:00.653,0.9992856383323669,1,0.9992900133132935,1
2026-02-09 22:32:00.760,0.9992955923080444,1,0.9992927253246308,1
2026-02-09 22:32:00.866,0.9993069171905518,1,0.9992958903312683,1
2026-02-09 22:32:00.973,0.999308705329895,1,0.9993000328540802,1
2026-02-09 22:32:01.080,0.9993122816085815,1,0.9993027925491333,1
2026-02-09 22:32:01.186,0.9993128776550293,1,0.9993050158023834,1
2026-02-09 22:32:01.293,0.9993120431900024,1,0.999307370185852,1
2026-02-09 22:32:01.400,0.9993109703063965,1,0.9993082284927368,1
2026-02-09 22:32:01.506,0.9993031024932861,1,0.9993075728416443,1
2026-02-09 22:32:01.613,0.9993020296096802,1,0.9993069767951965,1
2026-02-09 22:32:01.720,0.9993091821670532,1,0.9993059635162354,1
2026-02-09 22:32:01.826,0.9993041753768921,1,0.9993046522140503,1
2026-02-09 22:32:01.933,0.9993003606796265,1,0.9993032813072205,1
2026-02-09 22:32:02.040,0.9993027448654175,1,0.999302339553833,1
2026-02-09 22:32:02.146,0.9993021488189697,1,0.9993012547492981,1
2026-02-09 22:32:02.253,0.9992997646331787,1,0.9992984116077424,1
2026-02-09 22:32:02.360,0.9992983341217041,1,0.9992913663387298,1
2026-02-09 22:32:02.466,0.999301552772522,1,0.9992858648300171,1
2026-02-09 22:32:02.573,0.999292254447937,1,0.9992810070514679,1
2026-02-09 22:32:02.680,0.9992735981941223,1,0.9992747843265534,1
2026-02-09 22:32:02.786,0.9992387294769287,1,0.9992672622203826,1
2026-02-09 22:32:02.893,0.9992491602897644,1,0.9992587268352509,1
2026-02-09 22:32:03.000,0.9992517828941345,1,0.9992499053478241,1
2026-02-09 22:32:03.106,0.999240517616272,1,0.9992403149604797,1
2026-02-09 22:32:03.213,0.9992269277572632,1,0.9992330431938171,1
2026-02-09 22:32:03.320,0.9992144107818604,1,0.9992277324199677,1
2026-02-09 22:32:03.426,0.9992101192474365,1,0.9992242574691772,1
2026-02-09 22:32:03.533,0.9992056488990784,1,0.9992194771766663,1
2026-02-09 22:32:03.640,0.999219536781311,1,0.9992122888565064,1
2026-02-09 22:32:03.746,0.9992204904556274,1,0.9992024302482605,1
2026-02-09 22:32:03.853,0.9992039799690247,1,0.9991914927959442,1
2026-02-09 22:32:03.960,0.9992013573646545,1,0.999182116985321,1
2026-02-09 22:32:04.066,0.9991798996925354,1,0.9991756200790405,1
2026-02-09 22:32:04.173,0.9991419315338135,1,0.9991711556911469,1
2026-02-09 22:32:04.280,0.9991175532341003,1,0.999167001247406,1
2026-02-09 22:32:04.386,0.9991206526756287,1,0.9991629660129547,1
2026-02-09 22:32:04.493,0.9991451501846313,1,0.9991622626781463,1
2026-02-09 22:32:04.600,0.9991610050201416,1,0.9991643786430359,1
2026-02-09 22:32:04.706,0.9991779923439026,1,0.9991644740104675,1
2026-02-09 22:32:04.813,0.9991801381111145,1,0.9991674661636353,1
2026-02-09 22:32:04.920,0.9991969466209412,1,0.9991730332374573,1
2026-02-09 22:32:05.026,0.9992225170135498,1,0.9991790175437927,1
2026-02-09 22:32:05.133,0.9991808533668518,1,0.9991830289363861,1
2026-02-09 22:32:05.240,0.9991718530654907,1,0.9991849184036254,1
2026-02-09 22:32:05.346,0.9991732239723206,1,0.9991855382919311,1
2026-02-09 22:32:05.453,0.9991804957389832,1,0.99918612241745,1
2026-02-09 22:32:05.560,0.9991852641105652,1,0.9991885960102082,1
2026-02-09 22:32:05.666,0.9991798996925354,1,0.9991905272006989,1
2026-02-09 22:32:05.773,0.9991841912269592,1,0.9991966128349304,1
2026-02-09 22:32:05.880,0.9991859793663025,1,0.9992037296295166,1
2026-02-09 22:32:05.986,0.999221682548523,1,0.9992103397846221,1
2026-02-09 22:32:06.093,0.999241828918457,1,0.9992152571678161,1
2026-02-09 22:32:06.200,0.9992417097091675,1,0.9992178976535797,1
2026-02-09 22:32:06.306,0.9992430210113525,1,0.9992209553718567,1
2026-02-09 22:32:06.413,0.9992393255233765,1,0.9992235362529754,1
2026-02-09 22:32:06.520,0.9992296695709229,1,0.9992294073104858,1
2026-02-09 22:32:06.626,0.9992116689682007,1,0.9992338955402374,1
2026-02-09 22:32:06.733,0.9992104768753052,1,0.9992362141609192,1
2026-02-09 22:32:06.840,0.999210000038147,1,0.9992374360561371,1
2026-02-09 22:32:06.946,0.9992446899414062,1,0.9992388248443603,1
2026-02-09 22:32:07.053,0.9992665648460388,1,0.999240654706955,1
2026-02-09 22:32:07.160,0.9992650151252747,1,0.9992447018623352,1
2026-02-09 22:32:07.266,0.9992539286613464,1,0.9992514908313751,1
2026-02-09 22:32:07.373,0.9992569088935852,1,0.9992583513259887,1
2026-02-09 22:32:07.480,0.9992576241493225,1,0.9992641985416413,1
2026-02-09 22:32:07.586,0.9992701411247253,1,0.9992654681205749,1
2026-02-09 22:32:07.693,0.9992795586585999,1,0.9992628276348114,1
2026-02-09 22:32:07.800,0.9992790818214417,1,0.9992581486701966,1
2026-02-09 22:32:07.906,0.9992684721946716,1,0.9992551267147064,1
2026-02-09 22:32:08.013,0.9992573857307434,1,0.9992531299591064,1
2026-02-09 22:32:08.120,0.9992401599884033,1,0.9992521107196808,1
2026-02-09 22:32:08.226,0.999218225479126,1,0.9992506086826325,1
2026-02-09 22:32:08.333,0.9992237091064453,1,0.9992487728595734,1
2026-02-09 22:32:08.440,0.9992369413375854,1,0.9992457449436187,1
2026-02-09 22:32:08.546,0.9992474317550659,1,0.9992428898811341,1
2026-02-09 22:32:08.653,0.9992551207542419,1,0.9992389023303986,1
2026-02-09 22:32:08.760,0.999261200428009,1,0.9992344617843628,1
2026-02-09 22:32:08.866,0.9992488026618958,1,0.9992305934429169,1
2026-02-09 22:32:08.973,0.9992399215698242,1,0.9992219984531403,1
2026-02-09 22:32:09.080,0.9992175102233887,1,0.999207752943039,1
2026-02-09 22:32:09.186,0.9991957545280457,1,0.999187457561493,1
2026-02-09 22:32:09.293,0.9991795420646667,1,0.9991564512252807,1
2026-02-09 22:32:09.400,0.9991377592086792,1,0.999111396074295,1
2026-02-09 22:32:09.506,0.9990944862365723,1,0.9990678310394288,1
2026-02-09 22:32:09.613,0.9990444779396057,1,0.9990270912647248,1
2026-02-09 22:32:09.720,0.9989450573921204,1,0.9989867031574249,1
2026-02-09 22:32:09.826,0.9988106489181519,1,0.9989433646202087,1
2026-02-09 22:32:09.933,0.9988131523132324,1,0.9989021837711334,1
2026-02-09 22:32:10.040,0.9988325238227844,1,0.9988575458526612,1
2026-02-09 22:32:10.146,0.9988136291503906,1,0.9988156139850617,1
2026-02-09 22:32:10.253,0.9987623691558838,1,0.9987764835357666,1
2026-02-09 22:32:10.360,0.9987677335739136,1,0.9987358152866364,1
2026-02-09 22:32:10.466,0.9986913800239563,1,0.9986946105957031,1
2026-02-09 22:32:10.573,0.9986751675605774,1,0.9986403465270997,1
2026-02-09 22:32:10.680,0.9986531734466553,1,0.9985906600952148,1
2026-02-09 22:32:10.786,0.9985383749008179,1,0.9985457837581635,1
2026-02-09 22:32:10.893,0.9983986020088196,1,0.9985022783279419,1
2026-02-09 22:32:11.000,0.9982705116271973,1,0.9984537124633789,1
2026-02-09 22:32:11.106,0.9983356595039368,1,0.9984331130981445,1
2026-02-09 22:32:11.213,0.9983648657798767,1,0.9984303832054138,1
2026-02-09 22:32:11.320,0.9983273148536682,1,0.9984443664550782,1
2026-02-09 22:32:11.426,0.9982820749282837,1,0.9984840095043183,1
2026-02-09 22:32:11.533,0.9984853863716125,1,0.9985517501831055,1
2026-02-09 22:32:11.640,0.9986478686332703,1,0.9986382305622101,1
2026-02-09 22:32:11.746,0.9987930059432983,1,0.9987215518951416,1
2026-02-09 22:32:11.853,0.998934805393219,1,0.9988044977188111,1
2026-02-09 22:32:11.960,0.9990760087966919,1,0.9988939583301544,1
2026-02-09 22:32:12.066,0.9991353154182434,1,0.998989874124527,1
2026-02-09 22:32:12.173,0.999168872833252,1,0.9990665495395661,1
2026-02-09 22:32:12.280,0.999194324016571,1,0.9991264939308167,1
2026-02-09 22:32:12.386,0.999221920967102,1,0.9991703510284424,1
2026-02-09 22:32:12.493,0.9992412328720093,1,0.9991998851299286,1
