t_right_s,t_left_s,gait_speed_right,gait_speed_left,stride_length_right,stride_length_left,mtc_right,mtc_left,segmento_right,segmento_left,Asimetria_Velocidad_pct,Asimetria_Zancada_pct,Asimetria_MTC_pct,Gait_Speed_ms
16.29,16.39,0.3804467695910272,0.6409476698513188,0.1902233847955136,0.3204738349256594,0.005422779050147888,-0.01659840990627132,0,0,-51.00887379072048,-51.00887379072048,-394.09299107894566,0.510697219721173
16.79,16.89,0.3516089186247559,0.25604940060262243,0.17580445931237795,0.12546420629528499,0.012338364037596134,-0.01426291124190629,0,0,31.451727063865395,33.41884421704195,-2764.4191028338546,0.30382915961368917
17.29,17.38,0.30941076972353954,0.6849800568753573,0.14851716946729898,0.3287904273001715,-0.006908781122022414,0.002746805120380953,0,0,-75.5375607066636,-75.53756070666358,463.99048137688715,0.49719541329944844
17.77,17.86,0.16317161061318053,0.420902922676147,0.08321752141272207,0.21466049056483497,-0.016909448352506535,0.006564780062881231,0,0,-88.25288464864346,-88.25288464864347,453.8420712615818,0.2920372666446638
18.28,18.37,0.3799918693391551,0.47427609785102665,0.17859617858940288,0.22765252696849278,-0.03210802845214879,-0.009047255824954793,0,0,-22.073689318349803,-24.15089461600696,112.06712835184412,0.42713398359509086
18.75,18.85,0.180539142783926,0.5804908920305455,0.08665878853628448,0.2844405370949673,-0.0004511508474933368,-0.01685439660664389,0,0,-105.10800650440086,-106.59235137237167,-189.57211036082003,0.38051501740723576
19.23,19.34,0.5101358305184095,0.4261037507894107,0.24486519864883657,0.21305187539470535,0.0045849507542812615,-0.03037005297711906,0,0,17.950977806688226,13.894796703346419,-271.1255780901327,0.4681197906539101
19.71,19.84,0.29000057708644694,0.31994690989392577,0.142100282772359,0.14077664035332735,0.0010334194239911658,0.00022566371479745134,0,0,-9.819315087510954,0.9358433373821327,128.3085579195141,0.30497374349018636
20.2,20.28,0.304893405171067,0.07659204791693962,0.14329990043040147,0.037530103479300414,-0.012465767037185008,-0.002239345905162565,0,0,119.69072760499704,116.98257442267997,139.08660439557104,0.19074272654400332
20.67,20.77,0.6025224791431485,0.2922400292678102,0.2952360147801428,0.14027521404854887,-0.012110307990063844,-0.019448965696707003,0,0,69.35526398538539,71.16271199177174,-46.507139419494365,0.44738125420547936
21.16,21.25,0.2788216865511884,0.42145747591828636,0.12825797581354667,0.185441289404046,-0.004481022399467103,-0.0007198418170727278,0,0,-40.736836682132605,-36.45740996609285,144.63675365463448,0.3501395812347374
21.62,21.69,0.14232566655864473,0.8581723890166684,0.06404654995139013,0.4119227467280008,-0.0005349488516698739,-0.021382178278447267,0,0,-143.0980736981828,-146.1758979848388,-190.23688007111514,0.5002490277876566
22.07,22.17,0.47910499517498484,0.40303185118640794,0.23476144763574255,0.20151592559320397,0.0029461309070810734,0.002976031406414909,0,0,17.247470004764168,15.240543783641163,-1.0097831755031679,0.4410684231806964
22.56,22.67,0.4038392453379336,0.03366580546144418,0.2019196226689668,0.01683290273072209,0.006580891782133138,-0.005655260351309515,0,0,169.2201903498646,169.2201903498646,2643.8497496903224,0.21875252539968887
23.06,23.17,0.17994134251935076,0.8830803876012202,0.08817125783448188,0.40621697829656134,-0.0005766511844800919,-0.01615677152926641,0,0,-132.29062495309807,-128.6623334531681,-186.21558316323717,0.5315108650602854
23.55,23.63,0.643840444675369,0.11066234007611014,0.3154818178909308,0.05311792323653287,0.00048700934539294694,-0.011183922639991215,0,0,141.33230927037044,142.35706940644388,-218.21121035500502,0.37725139237573957
24.04,24.11,0.3130053701817752,0.5658328431163228,0.14711252398543434,0.2659414362646717,-0.01644054331101871,0.003816105731888536,0,0,-57.53675002040213,-57.53675002040213,320.91170661565315,0.439419106649049
24.51,24.58,0.07199781817757865,0.5199385697416881,0.03311899636168618,0.24437112777859338,-0.015245804346496583,0.013914363209892294,0,0,-151.3475977169369,-152.25920711334066,4380.2413422134505,0.29596819395963336
24.97,25.05,0.4779973376675177,0.38150680663344605,0.23899866883375884,0.19075340331672302,0.0040878736430323935,-0.002714917907338291,0,0,22.4526040214844,22.4526040214844,990.9702656118787,0.42975207215048183
25.47,25.55,0.7597790257881617,0.2722807777953155,0.37988951289408085,0.1334175811197046,0.006046592761981166,-0.02248165112620989,0,0,94.47093013412092,96.03293414361306,-347.16328054281115,0.5160299017917386
25.97,26.04,0.07174620009621668,0.30591499581166787,0.03659056204907051,0.15295749790583393,0.0037549602983501587,-0.0018455829173955468,0,0,-124.00998474440426,-122.78356833032043,586.6355463942555,0.18883059795394228
26.48,26.54,0.41366365025147844,0.9764703902501862,0.20269518862322444,0.4687057873200894,-0.0016252805469049482,0.007776744611561581,0,0,-80.97157879762514,-79.24045636755945,-305.68414477087055,0.6950670202508323
26.97,27.02,0.44358164389104165,0.07068752724613339,0.2173550055066104,0.03393001307814403,-0.009385201896253647,0.0014234182968234366,0,0,145.01904355664487,145.9895965637124,271.5125337958346,0.25713458556858754
27.46,27.5,0.1984688040558165,0.2980917507521505,0.09923440202790824,0.14904587537607525,-0.014129606778474423,-0.018002092569206388,0,0,-40.12519550001744,-40.12519550001744,-24.103834340224342,0.2482802774039835
27.96,28.0,0.3517270788976783,0.37599102765016135,0.17586353944883915,0.18047569327207744,0.0038770636151751643,-0.038618038076083105,0,0,-6.6685021395404736,-2.588630944743887,-244.63966454985658,0.3638590532739198
28.46,28.48,0.586989553653105,0.37904010182402487,0.2817549857534904,0.18193924887553192,0.0058571420333592816,-0.006566449609092124,0,0,43.05239505848756,43.05239505848757,-3503.0195834622505,0.48301482773856497
28.94,28.96,0.11054214861952377,0.2750452978618016,0.05306023133737141,0.1375226489309008,0.0029501852300707204,0.0032081250209839637,0,0,-85.32598804419064,-88.63589161275836,-8.376966420912881,0.19279372324066268
29.42,29.46,0.3539470378289652,0.2711065444753104,0.18051298929277226,0.1328422067929021,0.0010341713946877377,-0.001795883417555497,0,0,26.506685410316745,30.426036073667987,-743.0773644843887,0.3125267911521378
29.93,29.95,0.507483999341164,0.29081878715788384,0.24866715967717032,0.13959301783578423,-0.009375531642197735,-0.018995896621674307,0,0,54.28146208369487,56.18610826383129,-67.81727652200767,0.39915139324952387
30.42,30.43,0.31874804705751814,0.16144790680933208,0.1529990625876087,0.07910947433657271,-0.011452104037943889,-0.004241484996973979,0,0,65.51497945016114,63.66813494255244,91.89254318978854,0.2400979769334251
30.9,30.92,0.23754935251430123,0.5374602723269442,0.1163991827320076,0.2633555334402026,-0.005744744407234416,0.006143990040569307,0,0,-77.39540521811644,-77.39540521811644,-5955.598987268743,0.3875048124206227
31.39,31.41,0.5394272648795615,0.1930197656069709,0.26971363243978075,0.09264948749134602,0.005426596809431658,0.0077496243555350616,0,0,94.58909241327318,97.72746463938644,-35.26090700845141,0.3662235152432662
31.89,31.89,0.3527142044002024,0.44591150043507083,0.16930281811209716,0.21849663521318471,0.005519973596907295,-0.015364894104821322,0,0,-23.33941807046934,-25.37075113400138,-424.27702051915844,0.3993128524176366
32.37,32.38,0.15617968637815755,0.48752882803175934,0.07496624946151562,0.23888912573556206,0.002048007217952421,-0.023447497960362763,0,0,-102.95005712557563,-104.45758730186805,-238.28141973292105,0.3218542572049584
32.85,32.87,0.5781084408494501,0.547021535986856,0.28905422042472506,0.273510767993428,-0.005163507733978626,0.001153282205441225,0,0,5.525922427203614,5.525922427203614,315.0341493000118,0.5625649884181531
33.35,33.37,0.4193087404684816,0.5596015078616637,0.2096543702342408,0.27980075393083187,-0.013067343483966007,0.010396367814631602,0,0,-28.66305008707341,-28.66305008707341,1756.9393512629536,0.48945512416507264
33.85,33.87,0.1709030647280532,0.5554329206187667,0.08716056301130713,0.2721621311031957,-0.006386826217400325,0.010395013240365437,0,0,-105.8820886334314,-102.97238171821978,-837.378064527097,0.36316799267340993
34.36,34.36,0.7226073020088736,0.33693136714467364,0.354077577984348,0.16846568357233682,-0.011662220971859243,-0.02270934460131495,0,0,72.80072848540995,71.04173302668309,-64.28059615694433,0.5297693345767736
34.85,34.86,0.31503862646073444,0.05493479933704856,0.16066969949497456,0.02746739966852428,0.010430244055436192,-0.006298990189321993,0,0,140.60676199260388,141.6013114039693,809.8865277671001,0.18498671289889151
35.36,35.36,0.09569881789051225,0.6642388479767785,0.04593543258744588,0.32547703550862145,0.0045320341454211585,0.008560021896252299,0,0,-149.62806967527027,-150.52892777356683,-61.533310551216886,0.37996883293364536
35.84,35.85,0.4715608338768288,0.13848957925996244,0.2404960252771827,0.0678598938373816,-0.008026062135362139,0.006433314658749984,0,0,109.19466570123674,111.97199128560342,1815.6521365041326,0.3050252065683956
36.35,36.34,0.5139775509670624,0.7047438770885275,0.24156944895451932,0.35237193854426374,-0.011571898102549858,-0.01923076947319348,0,0,-31.305977187226997,-37.3109171786657,-49.72862400186971,0.609360714027795
